name,run_id,created_at,model_name,task_name,data_split_seed,validation_metric,validation_crps,validation_rmse,test_crps,test_rmse,fitting_time_s,validation_prediction_time_s,test_prediction_time_s,validation_fixed_effect_residual_rmse,best_boosting_round,model.train_params.learning_rate,model.train_params.lambda_l2,model.train_params.min_data_in_leaf,model.train_params.num_leaves,model.train_params.max_bin,model.train_params.max_depth,model.np_params.dropout,model.np_train_params.learning_rate,model.np_train_params.epochs_per_round,model.lgbm_params.learning_rate,model.lgbm_params.lambda_l2,model.lgbm_params.min_data_in_leaf,model.lgbm_params.num_leaves,model.lgbm_params.max_bin,model.lgbm_params.max_depth,epochs_trained,model.params.dropout
anpboost-in_context-protein-seed2,cveydl89,2026-07-21T21:42:17Z,anpboost,in_context,2,rmse,0.2801396240340708,0.333815575240651,0.2703609665927156,0.2921276250244414,87.81176352500916,0.2276780605316162,0.2241504192352295,3.480138410849927,1.0,,,,,,,0.2,0.0004385170256085,10.0,0.8972612866432508,1.0,20.0,8.0,255.0,-1.0,,
anpboost-in_context-protein-seed2,dc6wbmuj,2026-07-22T00:09:40Z,anpboost,in_context,2,rmse,0.1903857719607469,0.2613731420022705,0.1805711374050233,0.2257824458066385,1708.963137626648,0.1839449405670166,0.1842343807220459,3.439709695229592,273.0,,,,,,,0.2,2.017016316297149e-05,20.0,0.0582929613195039,1.0,1000.0,8.0,255.0,-1.0,,
anpboost-in_context-protein-seed2,efdl7e7x,2026-07-21T22:30:25Z,anpboost,in_context,2,rmse,0.1545634718306804,0.2604432553819422,0.1420851850343498,0.2247369955398643,389.7147963047027,0.2018935680389404,0.1928887367248535,3.4856265390506023,107.0,,,,,,,0.2,0.0002371245680478,10.0,0.0322020325894309,1.0,100.0,16.0,255.0,-1.0,,
anpboost-in_context-protein-seed2,f21ocehf,2026-07-21T23:38:28Z,anpboost,in_context,2,rmse,0.1447149967898059,0.2594560822169702,0.1279995084224262,0.2188874774683042,363.24174451828,0.1841723918914795,0.2209737300872802,3.444252381263283,94.0,,,,,,,0.2,0.0004276097878757,10.0,0.0133482983182945,0.0,100.0,4.0,255.0,-1.0,,
anpboost-in_context-protein-seed2,hqmlzkgm,2026-07-21T23:32:10Z,anpboost,in_context,2,rmse,0.2640448580220186,0.3321059784940932,0.2536254776479475,0.291369339631717,99.77514147758484,0.2002959251403809,0.1836090087890625,3.5379597913382583,33.0,,,,,,,0.2,0.0001181285816262,5.0,0.0610030224551816,0.0,10.0,8.0,255.0,-1.0,,
anpboost-in_context-protein-seed2,hw3gn2dc,2026-07-21T23:44:37Z,anpboost,in_context,2,rmse,0.3140961783272879,0.3496017116914502,0.30570372471826,0.3128959214779911,61.17392039299011,0.1994149684906006,0.1824345588684082,3.2241544016298684,11.0,,,,,,,0.2,1.5820851730418417e-05,5.0,0.0450196136386975,1.0,100.0,16.0,255.0,-1.0,,
anpboost-in_context-protein-seed2,j5k92rse,2026-07-21T22:18:03Z,anpboost,in_context,2,rmse,0.1651624885585665,0.2630645506190442,0.1526392228927346,0.2257054200655296,272.6714234352112,0.1998922824859619,0.1840522289276123,3.4604557910725795,136.0,,,,,,,0.2,0.0003013710908533,5.0,0.0130634630331783,0.0,10.0,8.0,255.0,-1.0,,
anpboost-in_context-protein-seed2,jd90hzmk,2026-07-21T21:32:56Z,anpboost,in_context,2,rmse,0.3405693399781549,0.3322849802567579,0.3329802988298263,0.2916666586545055,47.48536396026611,0.2184484004974365,0.2199523448944092,1.2586880950431805,3.0,,,,,,,0.2,1.090384328196852e-05,5.0,0.7717846862118062,0.0,20.0,4.0,255.0,-1.0,,
anpboost-in_context-protein-seed2,jsvefl6r,2026-07-21T21:53:44Z,anpboost,in_context,2,rmse,0.2149801088127109,0.2572078592097742,0.2059947954237669,0.2194208936851391,164.52025866508484,0.1979336738586425,0.1817522048950195,3.439709695229592,77.0,,,,,,,0.0,0.0001721990923545,5.0,0.1380161223304589,0.0,1000.0,16.0,255.0,-1.0,,
anpboost-in_context-protein-seed2,ka8t4wam,2026-07-21T21:56:36Z,anpboost,in_context,2,rmse,0.243304674633704,0.2636798013745856,0.2346538450659775,0.2220789308095012,576.5145058631897,0.1920673847198486,0.1823744773864746,3.397509354255257,80.0,,,,,,,0.0,1.5865500409725956e-05,20.0,0.019901994840577,0.0,100.0,4.0,255.0,-1.0,,
anpboost-in_context-protein-seed2,ntjfzqau,2026-07-21T23:08:55Z,anpboost,in_context,2,rmse,0.2338769892782284,0.2628275629712169,0.2252158852819781,0.2235896530645849,895.8830680847168,0.2082135677337646,0.18475341796875,2.8167230780200643,146.0,,,,,,,0.0,1.2904721633073898e-05,20.0,0.2325748079967941,0.0,100.0,8.0,255.0,-1.0,,
anpboost-in_context-protein-seed2,ob3wv5nh,2026-07-21T22:50:13Z,anpboost,in_context,2,rmse,0.2114217605324988,0.2746654403318904,0.2004878479429238,0.2316969213831463,508.0966670513153,0.1978657245635986,0.1827907562255859,4.062170045588629,140.0,,,,,,,0.2,5.4597054376998136e-05,10.0,0.1053508308667582,0.0,20.0,4.0,255.0,-1.0,,
anpboost-in_context-protein-seed2,puiovi5n,2026-07-21T21:12:48Z,anpboost,in_context,2,rmse,0.1511482610935118,0.2590188442347158,0.1398773592108218,0.2285975199713834,608.5188286304474,0.227452278137207,0.2130742073059082,3.4816604267845,83.0,,,,,,,0.2,0.0001605191133358,20.0,0.0750195444362012,1.0,20.0,4.0,255.0,-1.0,,
anpboost-in_context-protein-seed2,q0rwehtq,2026-07-21T22:09:40Z,anpboost,in_context,2,rmse,0.1463515318229223,0.2585246769993406,0.130223400501424,0.2181473952952951,497.1520066261291,0.2126805782318115,0.1915750503540039,3.439709695229592,64.0,,,,,,,0.2,0.0002563473332261,20.0,0.1427109105814198,1.0,1000.0,8.0,255.0,-1.0,,
anpboost-in_context-protein-seed2,q2erlhye,2026-07-21T23:56:40Z,anpboost,in_context,2,rmse,0.2751226990065092,0.3358720850567857,0.2652752175148355,0.2955143740652728,94.30802750587463,0.210700511932373,0.177103042602539,3.561543233564728,7.0,,,,,,,0.2,0.0001082971516786,10.0,0.2589103504433043,0.0,20.0,16.0,255.0,-1.0,,
anpboost-in_context-protein-seed2,ryu2mxai,2026-07-21T22:06:19Z,anpboost,in_context,2,rmse,0.1902056836915764,0.257039829078272,0.1796280598391224,0.2181526509819646,195.662930727005,0.1956048011779785,0.1752381324768066,3.433115975240225,42.0,,,,,,,0.0,0.0002780425090632,10.0,0.0105542692281163,1.0,20.0,8.0,255.0,-1.0,,
anpboost-in_context-protein-seed2,s0cufzxd,2026-07-21T22:49:19Z,anpboost,in_context,2,rmse,0.3310947617587312,0.3443339177490473,0.3221274053593546,0.3026178934133094,48.861106634140015,0.2073092460632324,0.1797778606414795,2.7107841539742528,4.0,,,,,,,0.2,2.9067203620664195e-05,5.0,0.1823458458254781,0.0,10.0,8.0,255.0,-1.0,,
anpboost-in_context-protein-seed2,vscwq1q3,2026-07-21T22:22:47Z,anpboost,in_context,2,rmse,0.1438246570813116,0.2574710591834357,0.1260344242800403,0.2208939567898418,450.44859862327576,0.1737229824066162,0.1787018775939941,3.4328073791004097,126.0,,,,,,,0.2,0.000956484407922,10.0,0.0109977032995056,0.0,100.0,4.0,255.0,-1.0,,
anpboost-in_context-protein-seed3,25mflu4v,2026-07-21T08:55:18Z,anpboost,in_context,3,rmse,0.1706238191717593,0.1980765926032085,0.1861595525974181,0.2504162918472916,238.3550219535828,0.3476922512054443,0.3411650657653808,3.4462478826082728,44.0,,,,,,,0.0,0.0002780425090632,10.0,0.0105542692281163,1.0,20.0,8.0,255.0,-1.0,,
anpboost-in_context-protein-seed3,5qlv33pr,2026-07-21T10:20:45Z,anpboost,in_context,3,rmse,0.220023371201359,0.1988653936909779,0.2341014715852638,0.2531377907226826,688.7298738956451,0.3372766971588135,0.3396742343902588,2.46720970021714,187.0,,,,,,,0.0,1.8406671834517417e-05,10.0,0.3476654204795515,0.0,20.0,8.0,255.0,-1.0,,
anpboost-in_context-protein-seed3,aqv8gbda,2026-07-21T11:27:17Z,anpboost,in_context,3,rmse,0.2172524920739363,0.1967619235859031,0.2316706255337917,0.2524916389899224,419.7585828304291,0.3243741989135742,0.3325893878936767,2.370362404353107,194.0,,,,,,,0.0,3.9184339457363744e-05,5.0,0.7978205565731539,1.0,100.0,16.0,255.0,-1.0,,
anpboost-in_context-protein-seed3,ar2f2xuq,2026-07-21T10:47:11Z,anpboost,in_context,3,rmse,0.1755618982614125,0.2118400995666189,0.1906435497961808,0.2581831805167466,327.40079379081726,0.3415126800537109,0.3515076637268066,3.444742547638676,75.0,,,,,,,0.2,0.0001496922341954,10.0,0.0831211929407696,1.0,1000.0,4.0,255.0,-1.0,,
anpboost-in_context-protein-seed3,ari0pfc5,2026-07-21T08:26:43Z,anpboost,in_context,3,rmse,0.1130195046135772,0.2011220951061553,0.1416725364711641,0.2578809315103497,602.459981918335,0.3222010135650635,0.3010518550872803,3.4806420823541866,156.0,,,,,,,0.0,0.0004548624208721,10.0,0.2953847324956156,0.0,20.0,4.0,255.0,-1.0,,
anpboost-in_context-protein-seed3,ax4rfg31,2026-07-21T08:13:17Z,anpboost,in_context,3,rmse,0.2926749252691502,0.2820312632986009,0.3062557127417588,0.3274076502437985,57.78624725341797,0.325258731842041,0.3323254585266113,1.729314371478219,7.0,,,,,,,0.2,1.090384328196852e-05,5.0,0.7717846862118062,0.0,20.0,4.0,255.0,-1.0,,
anpboost-in_context-protein-seed3,b0hh4syy,2026-07-21T10:09:45Z,anpboost,in_context,3,rmse,0.185949913716067,0.2206105811608744,0.1988916961988921,0.2587685899672523,652.8634207248688,0.3537788391113281,0.3462364673614502,4.241766001174814,171.0,,,,,,,0.2,5.4597054376998136e-05,10.0,0.1053508308667582,0.0,20.0,4.0,255.0,-1.0,,
anpboost-in_context-protein-seed3,bqf1agqz,2026-07-21T08:14:21Z,anpboost,in_context,3,rmse,0.1416181371602447,0.2033618122235942,0.1609382396791039,0.2562269900431204,566.0315537452698,0.3687412738800049,0.3537907600402832,3.515075927545648,142.0,,,,,,,0.2,0.0001381635682257,10.0,0.0261669745608544,1.0,20.0,8.0,255.0,-1.0,,
anpboost-in_context-protein-seed3,bt3e79cc,2026-07-21T08:59:22Z,anpboost,in_context,3,rmse,0.11468647747505,0.2012093341391127,0.1422070559724282,0.2574427627102784,645.0761466026306,0.3633205890655517,0.3663315773010254,3.444742547638676,79.0,,,,,,,0.2,0.0002563473332261,20.0,0.1427109105814198,1.0,1000.0,8.0,255.0,-1.0,,
anpboost-in_context-protein-seed3,cbi1scdb,2026-07-21T09:44:06Z,anpboost,in_context,3,rmse,0.2566004630165233,0.2857117614453326,0.2722231901481176,0.3359173004887215,1510.568336725235,0.3451943397521972,0.3433330059051513,4.5405872495542505,79.0,,,,,,,0.2,2.9067203620664195e-05,5.0,0.1823458458254781,0.0,10.0,8.0,255.0,-1.0,,
anpboost-in_context-protein-seed3,dvrutxkx,2026-07-21T10:52:52Z,anpboost,in_context,3,rmse,0.2484785604975364,0.2792821898911339,0.2625474564289797,0.3235726988465791,115.4976270198822,0.3566617965698242,0.3386647701263428,3.556275710225947,33.0,,,,,,,0.2,0.0001181285816262,5.0,0.0610030224551816,0.0,10.0,8.0,255.0,-1.0,,
anpboost-in_context-protein-seed3,g8qvoke3,2026-07-21T08:25:27Z,anpboost,in_context,3,rmse,0.3095793109322259,0.2946822113527189,0.3186484014531046,0.3244889489564641,70.31952118873596,0.3229713439941406,0.3042399883270263,2.916408814153083,10.0,,,,,,,0.2,1.343677338411072e-05,5.0,0.1113002415673063,1.0,10.0,4.0,255.0,-1.0,,
anpboost-in_context-protein-seed3,h4ec1zdg,2026-07-21T10:32:22Z,anpboost,in_context,3,rmse,0.222957823750034,0.2065894074544381,0.2342186638702499,0.2476426363679837,882.8230142593384,0.3610448837280273,0.3568408489227295,2.855817754508234,128.0,,,,,,,0.0,1.2904721633073898e-05,20.0,0.2325748079967941,0.0,100.0,8.0,255.0,-1.0,,
anpboost-in_context-protein-seed3,hwrglx0v,2026-07-21T10:54:53Z,anpboost,in_context,3,rmse,0.1567130238336968,0.203607738486785,0.1771010289208814,0.264171394978745,292.6697344779968,0.3535504341125488,0.3435521125793457,3.457973240356081,65.0,,,,,,,0.0,0.0002507518284371,10.0,0.0302023368339538,1.0,10.0,8.0,255.0,-1.0,,
anpboost-in_context-protein-seed3,jb3376in,2026-07-21T08:40:47Z,anpboost,in_context,3,rmse,0.215292249407087,0.203324980357975,0.2293321164227529,0.2560028443557988,157.13784742355347,0.3509426116943359,0.3478541374206543,3.444742547638676,51.0,,,,,,,0.0,0.0001721990923545,5.0,0.1380161223304589,0.0,1000.0,16.0,255.0,-1.0,,
anpboost-in_context-protein-seed3,jnwctcsc,2026-07-21T08:36:53Z,anpboost,in_context,3,rmse,0.1549887773467273,0.2098920306180526,0.1749160879580401,0.2656231705651411,226.5830957889557,0.3446049690246582,0.3484454154968261,3.605720695553439,42.0,,,,,,,0.0,0.0004242243954166,10.0,0.5800570688908553,1.0,20.0,4.0,255.0,-1.0,,
anpboost-in_context-protein-seed3,lhkv2olq,2026-07-21T09:10:40Z,anpboost,in_context,3,rmse,0.129886942873433,0.2010298202569932,0.1502724424887201,0.2505420272370576,397.8696777820587,0.382286787033081,0.3596305847167969,3.478652578501937,172.0,,,,,,,0.2,0.0003013710908533,5.0,0.0130634630331783,0.0,10.0,8.0,255.0,-1.0,,
anpboost-in_context-protein-seed3,m7rqtvvm,2026-07-21T11:07:33Z,anpboost,in_context,3,rmse,0.3019503085040049,0.305349402058322,0.3108307443014005,0.3334506729741281,69.23323726654053,0.3064429759979248,0.3014905452728271,3.23089796667591,11.0,,,,,,,0.2,1.5820851730418417e-05,5.0,0.0450196136386975,1.0,100.0,16.0,255.0,-1.0,,
anpboost-in_context-protein-seed3,nzh5nne8,2026-07-21T12:07:45Z,anpboost,in_context,3,rmse,0.2213838557333065,0.199319475038338,0.2349531991141183,0.2513579912220706,461.9136276245117,0.352748155593872,0.3561828136444092,2.954882909060668,210.0,,,,,,,0.0,3.1392574253118284e-05,5.0,0.1121865737283773,0.0,10.0,4.0,255.0,-1.0,,
anpboost-in_context-protein-seed3,p1as773g,2026-07-21T09:41:02Z,anpboost,in_context,3,rmse,0.1664753425412061,0.2818636098537349,0.1863002511267047,0.321331169929176,176.704487323761,0.3641088008880615,0.3606550693511963,3.454802597443405,63.0,,,,,,,0.2,0.0008392140711648,5.0,0.0107859712708854,0.0,10.0,8.0,255.0,-1.0,,
anpboost-in_context-protein-seed3,q0vcql3a,2026-07-21T08:43:40Z,anpboost,in_context,3,rmse,0.2256613741352998,0.1982350852830897,0.2400435936160204,0.2564164585356299,687.2148852348328,0.3756692409515381,0.3659460544586181,3.3983003635432403,88.0,,,,,,,0.0,1.5865500409725956e-05,20.0,0.019901994840577,0.0,100.0,4.0,255.0,-1.0,,
anpboost-in_context-protein-seed3,q6u9b3fr,2026-07-21T10:59:53Z,anpboost,in_context,3,rmse,0.1155976484876892,0.2042973117220044,0.1428547503640843,0.2586404036817857,428.23033452034,0.3579695224761963,0.3636445999145508,3.4476996247653378,106.0,,,,,,,0.2,0.0004276097878757,10.0,0.0133482983182945,0.0,100.0,4.0,255.0,-1.0,,
anpboost-in_context-protein-seed3,r3ska8ec,2026-07-21T11:25:24Z,anpboost,in_context,3,rmse,0.2594768909627137,0.2802113585602472,0.2742493459987308,0.32867554529899,103.658518075943,0.3369655609130859,0.3281688690185547,3.57573128770924,7.0,,,,,,,0.2,0.0001082971516786,10.0,0.2589103504433043,0.0,20.0,16.0,255.0,-1.0,,
anpboost-in_context-protein-seed3,sdl0k5fv,2026-07-21T08:23:53Z,anpboost,in_context,3,rmse,0.264882795486716,0.2789599720967601,0.2782496409133752,0.3231268954022437,88.15189981460571,0.3089406490325928,0.315018892288208,3.529069109751287,1.0,,,,,,,0.2,0.0004385170256085,10.0,0.8972612866432508,1.0,20.0,8.0,255.0,-1.0,,
anpboost-in_context-protein-seed3,sj0pe2hk,2026-07-21T09:26:18Z,anpboost,in_context,3,rmse,0.1120832223925441,0.1969263619445916,0.1385068627600055,0.253012610203074,653.5072679519653,0.3517451286315918,0.3333022594451904,3.4741301784708254,174.0,,,,,,,0.2,0.0002371245680478,10.0,0.0322020325894309,1.0,100.0,16.0,255.0,-1.0,,
anpboost-in_context-protein-seed3,soiw3zhu,2026-07-21T11:40:58Z,anpboost,in_context,3,rmse,0.1808879400379566,0.210689524534714,0.1957312062226937,0.2572683767785057,1600.9406485557556,0.3699965476989746,0.3621563911437988,3.444742547638676,242.0,,,,,,,0.2,2.017016316297149e-05,20.0,0.0582929613195039,1.0,1000.0,8.0,255.0,-1.0,,
anpboost-in_context-protein-seed3,vmkkrvj2,2026-07-21T09:17:25Z,anpboost,in_context,3,rmse,0.1182090945360137,0.211181918270306,0.1495070175011399,0.2686101612421523,526.804408788681,0.3634274005889892,0.351628303527832,3.4490311557657143,126.0,,,,,,,0.2,0.000956484407922,10.0,0.0109977032995056,0.0,100.0,4.0,255.0,-1.0,,
anpboost-in_context-protein-seed3,we3z9jl5,2026-07-21T11:08:49Z,anpboost,in_context,3,rmse,0.2081725755219675,0.1969671245520934,0.2224216527639781,0.2506643066653418,988.9961738586426,0.3516967296600342,0.3322010040283203,3.312090826661817,149.0,,,,,,,0.0,1.702035422361917e-05,20.0,0.0657821692431908,1.0,20.0,16.0,255.0,-1.0,,
anpboost-in_context-protein-seed3,y6qg8w1v,2026-07-21T11:34:23Z,anpboost,in_context,3,rmse,0.1915614031748489,0.1945680895237194,0.2061945553025302,0.2483688751404088,389.3552074432373,0.2772371768951416,0.2977781295776367,3.418893827834912,96.0,,,,,,,0.0,7.917412954846521e-05,10.0,0.1011064623519062,0.0,20.0,8.0,255.0,-1.0,,
anpboost-in_context-protein-seed3,y8icrbby,2026-07-21T08:06:18Z,anpboost,in_context,3,rmse,0.1251424796074525,0.2107031062850418,0.1450703684045878,0.2545479629527851,413.25135684013367,0.3620576858520508,0.3653051853179931,3.525547456650425,95.0,,,,,,,0.2,0.0003600091192911,10.0,0.083744968684368,0.0,100.0,16.0,255.0,-1.0,,
anpboost-in_context-protein-seed3,ybwf3jl4,2026-07-21T09:37:18Z,anpboost,in_context,3,rmse,0.2151513980240772,0.2039582711172707,0.2296039435090919,0.2579993191544192,211.4175055027008,0.3515694141387939,0.3515317440032959,3.465347555047909,40.0,,,,,,,0.0,0.0001083323625032,10.0,0.1351582698334605,0.0,100.0,8.0,255.0,-1.0,,
anpboost-in_context-protein-seed3,z6wmpo4t,2026-07-21T07:56:21Z,anpboost,in_context,3,rmse,0.1370147744953009,0.2045514413555737,0.1553441057637178,0.2515102798775077,586.3448932170868,0.3504819869995117,0.3606991767883301,3.533675360147296,68.0,,,,,,,0.2,0.0001605191133358,20.0,0.0750195444362012,1.0,20.0,4.0,255.0,-1.0,,
anpboost-in_context-protein-seed4,12kh77nw,2026-07-21T17:23:18Z,anpboost,in_context,4,rmse,0.3218776025007826,0.3108038806063459,0.3228294292808825,0.3074907009216869,56.58188509941101,0.3606014251708984,0.3436486721038818,2.699074367142168,4.0,,,,,,,0.2,2.9067203620664195e-05,5.0,0.1823458458254781,0.0,10.0,8.0,255.0,-1.0,,
anpboost-in_context-protein-seed4,1tjfv3az,2026-07-21T18:28:02Z,anpboost,in_context,4,rmse,0.235078844874578,0.2318690163077755,0.2383220154233926,0.2448183702296648,304.54143619537354,0.3577971458435058,0.3564484119415283,2.140095137553625,130.0,,,,,,,0.0,3.9184339457363744e-05,5.0,0.7978205565731539,1.0,100.0,16.0,255.0,-1.0,,
anpboost-in_context-protein-seed4,4pqg4014,2026-07-21T15:58:35Z,anpboost,in_context,4,rmse,0.1903396300737866,0.2283618566796005,0.1959464707856394,0.2467597432734502,320.86925983428955,0.3599710464477539,0.3424479961395263,3.5095078714713472,29.0,,,,,,,0.2,0.0001605191133358,20.0,0.0750195444362012,1.0,20.0,4.0,255.0,-1.0,,
anpboost-in_context-protein-seed4,5e2ruvtk,2026-07-21T17:15:27Z,anpboost,in_context,4,rmse,0.128744264928306,0.2319963587235252,0.137517360860047,0.2460594082039933,464.0151338577271,0.3706870079040527,0.355720043182373,3.4231636408370165,210.0,,,,,,,0.2,0.0008392140711648,5.0,0.0107859712708854,0.0,10.0,8.0,255.0,-1.0,,
anpboost-in_context-protein-seed4,6d71osno,2026-07-21T17:30:22Z,anpboost,in_context,4,rmse,0.244298110855581,0.2355411773555469,0.2474897298247972,0.2475419645372778,340.1807918548584,0.3706932067871094,0.3704376220703125,2.524326048045584,80.0,,,,,,,0.0,1.8406671834517417e-05,10.0,0.3476654204795515,0.0,20.0,8.0,255.0,-1.0,,
anpboost-in_context-protein-seed4,8veuqtlg,2026-07-21T16:28:35Z,anpboost,in_context,4,rmse,0.2226381069276391,0.2297386481762242,0.2279307003220614,0.2491753451897513,139.81856203079224,0.3846349716186523,0.3609585762023926,3.430096452357261,49.0,,,,,,,0.0,0.0001721990923545,5.0,0.1380161223304589,0.0,1000.0,16.0,255.0,-1.0,,
anpboost-in_context-protein-seed4,axqjr7fh,2026-07-21T16:40:24Z,anpboost,in_context,4,rmse,0.1678295401330609,0.2305192520718307,0.1770984470221223,0.2578760807360985,258.93719124794006,0.3176169395446777,0.3050475120544433,3.4281544220685496,56.0,,,,,,,0.0,0.0002780425090632,10.0,0.0105542692281163,1.0,20.0,8.0,255.0,-1.0,,
anpboost-in_context-protein-seed4,cpnelewy,2026-07-21T18:36:59Z,anpboost,in_context,4,rmse,0.2480198531200661,0.2667533575537562,0.2498948565758894,0.2693800065811152,403.94134402275085,0.3702552318572998,0.3581593036651611,3.430096452357261,42.0,,,,,,,0.2,2.017016316297149e-05,20.0,0.0582929613195039,1.0,1000.0,8.0,255.0,-1.0,,
anpboost-in_context-protein-seed4,ctj7rsme,2026-07-21T18:08:53Z,anpboost,in_context,4,rmse,0.3057403497994984,0.3216680954618217,0.3090166364397321,0.328685002884925,72.16897511482239,0.3189718723297119,0.3079805374145508,3.2110504765559336,11.0,,,,,,,0.2,1.5820851730418417e-05,5.0,0.0450196136386975,1.0,100.0,16.0,255.0,-1.0,,
anpboost-in_context-protein-seed4,d7lt0uxl,2026-07-21T16:57:47Z,anpboost,in_context,4,rmse,0.1539571210482394,0.2309393403741947,0.1603167430864394,0.2467865057715652,320.3334548473358,0.313594102859497,0.3099517822265625,3.475057737860736,134.0,,,,,,,0.2,0.0003013710908533,5.0,0.0130634630331783,0.0,10.0,8.0,255.0,-1.0,,
anpboost-in_context-protein-seed4,douop60z,2026-07-21T16:20:26Z,anpboost,in_context,4,rmse,0.3121917604984722,0.3050446355919503,0.3141931141710447,0.3069283711266047,70.10026907920837,0.3525164127349853,0.3517792224884033,2.890480932134276,10.0,,,,,,,0.2,1.343677338411072e-05,5.0,0.1113002415673063,1.0,10.0,4.0,255.0,-1.0,,
anpboost-in_context-protein-seed4,e84bfirs,2026-07-21T18:33:25Z,anpboost,in_context,4,rmse,0.2320905745237131,0.2316812543609146,0.2363156973277234,0.2490471956785832,199.5210227966309,0.3986499309539795,0.3873052597045898,3.335993065581249,37.0,,,,,,,0.0,7.917412954846521e-05,10.0,0.1011064623519062,0.0,20.0,8.0,255.0,-1.0,,
anpboost-in_context-protein-seed4,ezcn9ail,2026-07-21T16:31:01Z,anpboost,in_context,4,rmse,0.237327230101263,0.2275279624841365,0.2408232605831133,0.2416769464056925,556.5316514968872,0.363095760345459,0.3555002212524414,3.3880526632219508,68.0,,,,,,,0.0,1.5865500409725956e-05,20.0,0.019901994840577,0.0,100.0,4.0,255.0,-1.0,,
anpboost-in_context-protein-seed4,gcwldpfu,2026-07-21T17:52:36Z,anpboost,in_context,4,rmse,0.2544860706927469,0.3031278162330993,0.2552602415716191,0.2994466797459036,116.62143898010254,0.3686943054199219,0.3551483154296875,3.531782734909405,33.0,,,,,,,0.2,0.0001181285816262,5.0,0.0610030224551816,0.0,10.0,8.0,255.0,-1.0,,
